"game_id","title","platform_key","platform_name","platform_short","platform_company","platform_generation","release_date","release_year","decade","developer","publisher","genre_detailed","genre_category","players_raw","players_min","players_max","rating_score_pct","rating_stars_5","description","rom_filename","rom_extension","rom_size_mb","has_cover_image","has_mix_image","has_screenshot","has_titlescreen","has_3d_box","has_backcover","has_marquee","has_fanart","cover_image_path","mix_image_path","screenshot_path","titlescreen_path","box3d_path","backcover_path","marquee_path"
"megadrive_mega-bomberman","Mega Bomberman","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1994-11-01","1994","1990s","Westone","SEGA","Action / Labyrinth","Action","1-4","1","4","90","4.5","Mega Bomberman is a top down strategy game. Control your Bomberman through various levels defeating multiple enemies and plenty of bosses. Each level consist of blocks for exploding and some blocks that don't explode. At times you will need the non-exploding blocks as shelter. The blocks that do explode reveal power-ups and eggs. 

The eggs are the unique twist to this version of Bomberman. When you get a egg, it hatches into a kangaroo. There are multiple kangaroo types, each with their own unique ability. You hop on the back of the kangaroo and utilize it's ability. If you happen to walk into an explosion the kangaroo takes the damage and dies and you continue to live. 

Another unique feature in multiplayer is you can choose your character. Pick one of 9 such as Miner, Tiny, Fat, Cop, Punk(On cover), Lady, Old man, Robot and the original Bomberman.

After selecting your character get ready for battle as you are placed in 1 of the 4 corners of the arena. Now just blow your way through the blocks and attack some opponents. Watch out for their bombs and remember to dodge your own. There are also many arena's to choose from. Each arena has it's own twist such as trap doors, an igloo to hide in, conveyor belts and more.","Mega Bomberman (USA).7z","7Z","0","true","true","true","true","true","true","true","true","covers/megadrive/Mega Bomberman (USA).png","miximages/megadrive/Mega Bomberman (USA).png","screenshots/megadrive/Mega Bomberman (USA).png","titlescreens/megadrive/Mega Bomberman (USA).png","3dboxes/megadrive/Mega Bomberman (USA).png","backcovers/megadrive/Mega Bomberman (USA).png","marquees/megadrive/Mega Bomberman (USA).png"
"megadrive_mega-games-2","Mega Games 2","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1993-01-01","1993","1990s","SEGA","SEGA","Compilation","Compilation","1-2","1","2","90","4.5","Mega Games 2 is a games bundle that comprises the following games:

1. Golden Axe
2. Streets of Rage
3. The Revenge of Shinobi

The bundle came with the MegaDrive II (and additionally Sonic the Hedgehog 2) and was not for sale separately.","Mega Games 2 (Europe).7z","7Z","0.97","true","true","true","true","true","true","true","false","covers/megadrive/Mega Games 2 (Europe).png","miximages/megadrive/Mega Games 2 (Europe).png","screenshots/megadrive/Mega Games 2 (Europe).png","titlescreens/megadrive/Mega Games 2 (Europe).png","3dboxes/megadrive/Mega Games 2 (Europe).png","backcovers/megadrive/Mega Games 2 (Europe).png","marquees/megadrive/Mega Games 2 (Europe).png"
"megadrive_mega-games-3","Mega Games 3","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1993-01-01","1993","1990s","SEGA","SEGA","Compilation","Compilation","1-2","1","2","60","3","This pack of three was included with some Megadrive consoles and comprises the following games:

1. Alien Storm
2. Super Thunder Blade
3. Super Monaco GP","Mega Games 3 (Europe, Asia) (En).7z","7Z","0.92","true","true","true","true","true","true","true","false","covers/megadrive/Mega Games 3 (Europe, Asia) (En).png","miximages/megadrive/Mega Games 3 (Europe, Asia) (En).png","screenshots/megadrive/Mega Games 3 (Europe, Asia) (En).png","titlescreens/megadrive/Mega Games 3 (Europe, Asia) (En).png","3dboxes/megadrive/Mega Games 3 (Europe, Asia) (En).png","backcovers/megadrive/Mega Games 3 (Europe, Asia) (En).png","marquees/megadrive/Mega Games 3 (Europe, Asia) (En).png"
"megadrive_mega-games-6","Mega Games 6","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1995-01-01","1995","1990s","SEGA","SEGA","Compilation","Compilation","1-2","1","2","80","4","This pack of six games was included with some Megadrive consoles and comprises the following titles:

1. Columns
2. Golden Axe
3. Super Hang-On
4. Streets of Rage
5. The Revenge of Shinobi
6. World Cup Italia '90

It is actually the combination of Mega Games 1 and Mega Games 2.","Mega Games 6 (Europe).7z","7Z","1.37","true","true","true","true","true","true","true","false","covers/megadrive/Mega Games 6 (Europe).png","miximages/megadrive/Mega Games 6 (Europe).png","screenshots/megadrive/Mega Games 6 (Europe).png","titlescreens/megadrive/Mega Games 6 (Europe).png","3dboxes/megadrive/Mega Games 6 (Europe).png","backcovers/megadrive/Mega Games 6 (Europe).png","marquees/megadrive/Mega Games 6 (Europe).png"
"megadrive_mega-games-6-vol-2","Mega Games 6 Vol. 2","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1995-01-01","1995","1990s","SEGA","SEGA","Compilation","Compilation","1-2","1","2","60","3","This pack of six games was included with some Megadrive consoles and comprises the following titles:

1. Alien Storm
2. Columns
3. Super Hang-On
4. Super Monaco GP
5. Super Thunder Blade
6. World Cup Italia '90","Mega Games 6 Vol. 2 (Europe).7z","7Z","1.32","true","true","true","true","true","true","true","false","covers/megadrive/Mega Games 6 Vol. 2 (Europe).png","miximages/megadrive/Mega Games 6 Vol. 2 (Europe).png","screenshots/megadrive/Mega Games 6 Vol. 2 (Europe).png","titlescreens/megadrive/Mega Games 6 Vol. 2 (Europe).png","3dboxes/megadrive/Mega Games 6 Vol. 2 (Europe).png","backcovers/megadrive/Mega Games 6 Vol. 2 (Europe).png","marquees/megadrive/Mega Games 6 Vol. 2 (Europe).png"
"megadrive_mega-games-i","Mega Games I","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1992-10-01","1992","1990s","SEGA","SEGA","Compilation","Compilation","1-2","1","2","80","4","Mega Games I, released as Triple Score: 3 Games in 1 in the United States, is a compilation initially released for the Sega Mega Drive in Europe in 1992. It was the first of three similar compilations, being followed by Mega Games 2 and Mega Games 3. In the North American version, the World Cup Italia '90 tournament license was removed and replaced with World Championship Soccer.
1. Columns 
2. Super Hang On 
3. World Cup Italia '90 ou World Championship Soccer","Mega Games I (USA, Europe).7z","7Z","0.42","true","true","true","true","true","true","true","false","covers/megadrive/Mega Games I (USA, Europe).png","miximages/megadrive/Mega Games I (USA, Europe).png","screenshots/megadrive/Mega Games I (USA, Europe).png","titlescreens/megadrive/Mega Games I (USA, Europe).png","3dboxes/megadrive/Mega Games I (USA, Europe).png","backcovers/megadrive/Mega Games I (USA, Europe).png","marquees/megadrive/Mega Games I (USA, Europe).png"
"megadrive_mega-lo-mania","Mega-lo-Mania","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1993-04-05","1993","1990s","Sensible Software","Virgin Games","Strategy","Strategy / Sim","1","1","1","90","4.5","First you choose one out of four different characters to represent you, Scarlet (red army), Oberon (yellow army), Caesar (green army), or Madcap (blue army). The game is split into 10 levels - the first 9 are groups of 3 territories which can be completed in any other, while the final 'Mother of All Battles' has its own surprises. 

Land is mostly of sand, grass or ice. You start with 100 men and you can use whatever quantity you find necessary on each island. The rest men left will go to another level with another new 100. In the second half of the game you can freeze men to save them for the Mother of All Battles.","Mega lo Mania (Japan).7z","7Z","0","true","true","true","true","true","true","true","true","covers/megadrive/Mega lo Mania (Japan).png","miximages/megadrive/Mega lo Mania (Japan).png","screenshots/megadrive/Mega lo Mania (Japan).png","titlescreens/megadrive/Mega lo Mania (Japan).png","3dboxes/megadrive/Mega lo Mania (Japan).png","backcovers/megadrive/Mega lo Mania (Japan).png","marquees/megadrive/Mega lo Mania (Japan).png"
"megadrive_mega-man-the-wily-wars","Mega Man : The Wily Wars","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1994-10-20","1994","1990s","Capcom","Capcom","Platform / Shooter Scrolling","Shooter","1","1","1","90","4.5","Mega Man: Wily Wars is a collection of the first three NES Mega Man titles. It features enhanced graphics and sound as well as the game ""Wily Tower"", a short game that mixes enemies from all three games.","Mega Man - The Wily Wars (Europe).7z","7Z","0","true","true","true","true","true","true","true","true","covers/megadrive/Mega Man - The Wily Wars (Europe).png","miximages/megadrive/Mega Man - The Wily Wars (Europe).png","screenshots/megadrive/Mega Man - The Wily Wars (Europe).png","titlescreens/megadrive/Mega Man - The Wily Wars (Europe).png","3dboxes/megadrive/Mega Man - The Wily Wars (Europe).png","backcovers/megadrive/Mega Man - The Wily Wars (Europe).png","marquees/megadrive/Mega Man - The Wily Wars (Europe).png"
"megadrive_mega-man-the-wily-wars","Mega Man : The Wily Wars","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1994-10-20","1994","1990s","Capcom","Capcom","Platform / Shooter Scrolling","Shooter","1","1","1","90","4.5","Mega Man: Wily Wars is a collection of the first three NES Mega Man titles. It features enhanced graphics and sound as well as the game ""Wily Tower"", a short game that mixes enemies from all three games.","Mega Man - The Wily Wars (USA) (Genesis Mini).7z","7Z","0","true","true","true","true","true","true","true","true","covers/megadrive/Mega Man - The Wily Wars (USA) (Genesis Mini).png","miximages/megadrive/Mega Man - The Wily Wars (USA) (Genesis Mini).png","screenshots/megadrive/Mega Man - The Wily Wars (USA) (Genesis Mini).png","titlescreens/megadrive/Mega Man - The Wily Wars (USA) (Genesis Mini).png","3dboxes/megadrive/Mega Man - The Wily Wars (USA) (Genesis Mini).png","backcovers/megadrive/Mega Man - The Wily Wars (USA) (Genesis Mini).png","marquees/megadrive/Mega Man - The Wily Wars (USA) (Genesis Mini).png"
"megadrive_mega-man-the-wily-wars","Mega Man : The Wily Wars","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1994-10-20","1994","1990s","Capcom","Capcom","Platform / Shooter Scrolling","Shooter","1","1","1","90","4.5","Mega Man: Wily Wars is a collection of the first three NES Mega Man titles. It features enhanced graphics and sound as well as the game ""Wily Tower"", a short game that mixes enemies from all three games.","Mega Man - The Wily Wars (USA) (Retro-Bit).7z","7Z","0","true","true","true","true","true","true","true","true","covers/megadrive/Mega Man - The Wily Wars (USA) (Retro-Bit).png","miximages/megadrive/Mega Man - The Wily Wars (USA) (Retro-Bit).png","screenshots/megadrive/Mega Man - The Wily Wars (USA) (Retro-Bit).png","titlescreens/megadrive/Mega Man - The Wily Wars (USA) (Retro-Bit).png","3dboxes/megadrive/Mega Man - The Wily Wars (USA) (Retro-Bit).png","backcovers/megadrive/Mega Man - The Wily Wars (USA) (Retro-Bit).png","marquees/megadrive/Mega Man - The Wily Wars (USA) (Retro-Bit).png"
"megadrive_mega-swiv","Mega SWIV","megadrive","Sega Mega Drive / Genesis","Mega Drive","Sega","4. kynslóð (16-bit)","1995-03-01","1995","1990s","Sales Curve","Time Warner Interactive","Shoot'em Up / Vertical","Shooter","1-2","1","2","70","3.5","Somewhere in the mid-Atlantic, a mysterious race has created an awesome military force. Now the world looks to you to destroy this terrifying threat!
Desert, jungle and volcanoes are just some of the locations where you must face a remorseless, relentless enemy. Finally, at the heart of the enemy complex itself, you will confront the most intimidating collection of military hardware ever assembled.","Mega SWIV (Europe).7z","7Z","0.42","true","true","true","true","true","true","true","true","covers/megadrive/Mega SWIV (Europe).png","miximages/megadrive/Mega SWIV (Europe).png","screenshots/megadrive/Mega SWIV (Europe).png","titlescreens/megadrive/Mega SWIV (Europe).png","3dboxes/megadrive/Mega SWIV (Europe).png","backcovers/megadrive/Mega SWIV (Europe).png","marquees/megadrive/Mega SWIV (Europe).png"
